,user_left,user_right,set_similarity,rating_similarity,total_similarity
0,ElenaSmirnova306,Tinnueleth,0.002274450341167551,0.029857499854668124,6.790940073086002e-05
0,ElenaSmirnova306,Vellamoya,0.009569377990430622,0.06746432652072154,0.0006455916413466176
0,ElenaSmirnova306,ViSapfir,0.026277372262773723,0.03611521981229937,0.0009490130753596915
0,ElenaSmirnova306,WissehSubtilize,0.006395348837209302,0.04282147776200396,0.000273858288012816
0,ElenaSmirnova306,Yanochka78,0.0037267080745341614,0.012195121951219523,4.5447659445538595e-05
0,ElenaSmirnova306,aliceatseaside,0.011221122112211221,0.034010211539539315,0.00038163273674730587
0,ElenaSmirnova306,alinkali,0.046057222609909285,0.03714821298661153,0.00171094351508469
0,ElenaSmirnova306,aposteriori82,0.008321775312066574,0.06404552371861638,0.000532972458129956
0,ElenaSmirnova306,apple_jane,0.010512483574244415,0.05660361938481595,0.0005950446190256605
0,ElenaSmirnova306,aventurera,0.009675583380762664,0.032266377223526876,0.0003121960232213756
0,ElenaSmirnova306,belenkova1,0.012345679012345678,0.02403608465466467,0.00029674178586005764
0,ElenaSmirnova306,bumashka,0.0022123893805309734,0.005063323673817899,1.1202043526145794e-05
0,ElenaSmirnova306,eva_lunna,0.01453104359313078,0.02942597657727586,0.00042759014841484074
0,ElenaSmirnova306,firsanova,0.03131991051454139,0.04258631099994281,0.0013337994496626384
0,ElenaSmirnova306,losselote,0.0091164095371669,0.03433086482436021,0.00031297422350398506
0,ElenaSmirnova306,love_my__man,0.005154639175257732,0.012429167816164877,6.406787534105606e-05
0,ElenaSmirnova306,olga_kernogo,0.009609949123798756,0.04450093258693322,0.00042765169812202636
0,ElenaSmirnova306,sihy,0.004009163802978236,0.007829030649572633,3.138786629267378e-05
0,ElenaSmirnova306,someman,0.007047216349541931,0.029531053987349787,0.00020811172647885686
0,ElenaSmirnova306,urfe,0.0027548209366391185,0.02136706578573322,5.886244018108325e-05
0,ElenaStrozzi,Adivo,0.012844036697247707,0.018614609875092336,0.00023908673234063552
0,ElenaStrozzi,AlonkaLuchina,0.016405135520684736,0.014971789326011953,0.0002456142328803673
0,ElenaStrozzi,Belera,0.021434460016488046,0.052132568639507104,0.0011174334580603337
0,ElenaStrozzi,Bookngriller,0.013061224489795919,0.03369595456687102,0.0004401104269958664
0,ElenaStrozzi,Chernika-Golubika,0.026646928201332347,0.02320428406821573,0.0006183228915290646
0,ElenaStrozzi,Dudler_Dud,0.02771362586605081,0.018023914238306737,0.0004995080158422191
0,ElenaStrozzi,ElenaSmirnova306,0.013764624913971095,0.0851840395831781,0.0011725263535193133
0,ElenaStrozzi,Fiolent,0.022172949002217297,0.04798371349983743,0.001063940432368901
0,ElenaStrozzi,Firespark,0.011072664359861591,0.06683838181843049,0.0007400789682317563
0,ElenaStrozzi,Gold_Sister,0.0234192037470726,0.02893165953764254,0.0006775564294529869
0,ElenaStrozzi,Insomia,0.011049723756906077,0.02494890509206682,0.0002756785093046057
0,ElenaStrozzi,IrinaBMK,0.0022354694485842027,0.009809719050471455,2.192932723652337e-05
0,ElenaStrozzi,J_rainy,0.005809128630705394,0.05544369266300697,0.0003220795424407044
0,ElenaStrozzi,JuliaMal,0.01014832162373146,0.0261358183630489,0.00026523469064764697
0,ElenaStrozzi,JuliaSarmina,0.011391375101708706,0.042472346561125196,0.00048381843112754497
0,ElenaStrozzi,Karinne_Romantique,0.011370436864153202,0.017272400457125192,0.0001963947388901129
0,ElenaStrozzi,KatyaKonyahina,0.026058631921824105,0.015268072165338209,0.00039786507271239634
0,ElenaStrozzi,Kayame,0.0013192612137203166,0.0022148421433910714,2.9219553342890124e-06
0,ElenaStrozzi,Koledusya,0.0196078431372549,0.021728018996587828,0.0004260395881683888
0,ElenaStrozzi,Kot_33,0.019835841313269494,0.022992596375729923,0.00045607749308903406
0,ElenaStrozzi,Linares,0.033401499659168374,0.0343176973239272,0.0011462625554685977
0,ElenaStrozzi,Madam_Pince,0.008257638315441783,0.00785752802810169,6.488462450951024e-05
0,ElenaStrozzi,Maria_Smi,0.0071090047393364926,0.0072241618903593485,5.1356601116298686e-05
0,ElenaStrozzi,Marina_Plusha,0.003875968992248062,0.046891003419727295,0.00018174807527026083
0,ElenaStrozzi,Motakejika,0.017692852087756547,0.03174070435105736,0.0005615835872444685
0,ElenaStrozzi,Olesonchik,0.020763563295378432,0.020460637982742114,0.00042483575181849
0,ElenaStrozzi,Pshenichnova,0.01728201099764336,0.040506630937997445,0.0007000360413479526
0,ElenaStrozzi,RezekJackal,0.0030248033877797943,0.02286016359632248,6.914750029135657e-05
0,ElenaStrozzi,RonaldAmettel,0.03822098679638638,0.03032393753229934,0.0011590108160364583
0,ElenaStrozzi,Rudolf,0.011980267794221282,0.02725209820972685,0.00032648743450694603
0,ElenaStrozzi,Sleepy_Raccoon,0.019646365422396856,0.027833594984077448,0.0005468289780761777
0,ElenaStrozzi,Tinnueleth,0.012558869701726845,0.009231243778779485,0.00011593398780256811
0,ElenaStrozzi,Vellamoya,0.00846262341325811,0.039272209374756395,0.00033234591854518816
0,ElenaStrozzi,ViSapfir,0.009811320754716982,0.009011685920230716,8.841654110415043e-05
0,ElenaStrozzi,WissehSubtilize,0.007164179104477612,0.030489917237764286,0.00021843522797204264
0,ElenaStrozzi,Yanochka78,0.0044728434504792336,0.03790109878815695,0.00016952568148057424
0,ElenaStrozzi,ZoyaKov,0.0023094688221709007,0.019419324309079777,4.4848324039445214e-05
0,ElenaStrozzi,aliceatseaside,0.02040816326530612,0.02387160429191093,0.0004871755977941006
0,ElenaStrozzi,alinkali,0.02089337175792507,0.038357151193976646,0.0008014102194706936
0,ElenaStrozzi,aposteriori82,0.024337866857551897,0.05735716172749927,0.0013959509654509488
0,ElenaStrozzi,apple_jane,0.023019634394041977,0.0338555605607046,0.0007793426263127667
0,ElenaStrozzi,belenkova1,0.019984012789768184,0.052648834262194466,0.0010521349772620796
0,ElenaStrozzi,blizznets,0.00743801652892562,0.05305747615178724,0.0003946423846000704
0,ElenaStrozzi,bumashka,0.008390541571319604,0.07837050738434681,0.0006575710001737719
0,ElenaStrozzi,eva_lunna,0.031994554118447927,0.03378108307419214,0.0010808106905970257
0,ElenaStrozzi,losselote,0.025343953656770456,0.02474395755762815,0.0006271097136256229
0,ElenaStrozzi,love_my__man,0.01904036557501904,0.0361827352492744,0.0006889325066503123
0,ElenaStrozzi,sihy,0.007054673721340388,0.02593373953817879,0.0001829540708160761
0,ElenaStrozzi,sollh,0.014723926380368098,0.0022148421433909604,3.261117266342519e-05
0,ElenaStrozzi,someman,0.013100436681222707,0.015713584094416477,0.0002058548134639713
0,ElenaStrozzi,urfe,0.007818052594171997,0.022454470763706214,0.00017555023340495263
0,Elgetu,AVESON_BOOK,0.016697588126159554,0.0200191565486606,0.00033427163068264454
0,Elgetu,AnatolyEmanov,0.008492569002123142,0.11824781769775905,0.0010042277511486967
0,Elgetu,AnyaDremina,0.005671077504725898,0.01891920766800781,0.00010729229301327681
0,Elgetu,Bonifika,0.004329004329004329,0.022197585922590468,9.60934455523397e-05
0,Elgetu,BrummittGlidings,0.00390625,0.010050506338833531,3.925979038606848e-05
0,Elgetu,EffieLynx,0.006864988558352402,0.021448852049485656,0.0001472461239095125
0,Elgetu,EliaStrange,0.016666666666666666,0.005144334096723324,8.57389016120554e-05
0,Elgetu,Galince,0.017412935323383085,0.009626498159726826,0.0001676255898459895
0,Elgetu,Gone_with_the_wind,0.016981132075471698,0.09508416988182489,0.0016146368470498565
0,Elgetu,GreeenEyees,0.006012024048096192,0.09222814208906871,0.0005544778081507137
0,Elgetu,HaslingerParochial,0.010025062656641603,0.018946643637769434,0.00018994128960169858
0,Elgetu,InaGalkina,0.0166270783847981,0.0013821706674902456,2.2981460029529026e-05
0,Elgetu,Maria_Igorevna,0.005050505050505051,0.014316100258170539,7.230353665742697e-05
0,Elgetu,Meganeca,0.010050251256281407,0.02325617265997293,0.00023373037849219025
0,Elgetu,Natalie24khokhlova,0.009009009009009009,0.0014057455054274914,1.2664373922770193e-05
0,Elgetu,Oksi_15,0.007211538461538462,0.027371689233862462,0.00019739198966727738
0,Elgetu,Oleina,0.006593406593406593,0.004089996689521369,2.6967011139701335e-05
0,Elgetu,RogianTransmuted,0.0042643923240938165,0.17947079985183179,0.0007653339012871291
0,Elgetu,Shinonome,0.004081632653061225,0.0013821706674902456,5.641512928531615e-06
0,Elgetu,Steeple,0.004597701149425287,0.06257472799023478,0.00028769989880567717
0,Elgetu,Verbena-v,0.005859375,0.009498230304595623,5.565369319098998e-05
0,Elgetu,Vlada2700,0.0049382716049382715,0.2191311905569696,0.0010821293360838006
0,Elgetu,bookmariia,0.00468384074941452,0.02560880430538015,0.00011994756114932154
0,Elgetu,noorhe,0.014799154334038054,0.17004619090319628,0.0025165398230916998
0,Elgetu,olekmi,0.004842615012106538,0.09626216110646124,0.0004661605864719673
0,Elgetu,renoncule-hehe,0.006396588486140725,0.004089996689521369,2.616202573254607e-05
0,Elgetu,sati7709,0.006382978723404255,0.0017256268250041007,1.1014639308536812e-05
0,Elgetu,tiny_tradegy,0.004434589800443459,0.0013821706674902456,6.129359944524371e-06
0,EliaStrange,AVESON_BOOK,0.03210272873194221,0.027112803027678378,0.0008703949607601405
0,EliaStrange,AnatolyEmanov,0.005405405405405406,0.04228162292043369,0.00022854931308342538
0,EliaStrange,AngelinaKucherenko,0.005016722408026756,0.009852457023325822,4.9427041923039245e-05
0,EliaStrange,Bonifika,0.018315018315018316,0.014570390758056662,0.00026685697359078134
0,EliaStrange,BrummittGlidings,0.01174496644295302,0.013616090776887635,0.0001599205292587474
0,EliaStrange,Celin136,0.003105590062111801,0.0004879239129211843,1.5152916550347337e-06
0,EliaStrange,DolingerZythumla,0.01167883211678832,0.01154490326526747,0.00013483098703962008
0,EliaStrange,DrunkenFox13,0.009831460674157303,0.0547375101879517,0.0005381496788141319
0,EliaStrange,Elgetu,0.016666666666666666,0.005144334096723324,8.57389016120554e-05
0,EliaStrange,Ellenagarkova,0.009230769230769232,0.038337651988255006,0.00035388601835312315
0,EliaStrange,Filippok,0.003738317757009346,0.024390243902439046,9.117848187827681e-05
0,EliaStrange,Gone_with_the_wind,0.026058631921824105,0.05204693000039051,0.0013562717915411209
0,EliaStrange,GreeenEyees,0.02058319039451115,0.05414966888792405,0.0011145729445198775
0,EliaStrange,Haley,0.017467248908296942,0.016580826616708455,0.00028962142561936164
0,EliaStrange,HannaDayzy,0.01876172607879925,0.013335969278784776,0.000250205802603842
0,EliaStrange,Harunoame,0.019310344827586208,0.03294831227563366,0.0006362432715294776
0,EliaStrange,IzoldaGrey,0.010263929618768328,0.0024189493505999415,2.4827925885923152e-05
0,EliaStrange,Julietta_J,0.02388535031847134,0.09200739075260189,0.0021976287600143766
0,EliaStrange,LeraShulgina,0.03508771929824561,0.022099022098533094,0.0007754042841590559
0,EliaStrange,LimonStudy,0.0061633281972265025,0.008766783510880116,5.403256401158777e-05
0,EliaStrange,MathieuSeatings,0.009419152276295133,0.043634930404992445,0.00041100405405016427
0,EliaStrange,Meffis,0.047957371225577264,0.02109898632526519,0.001011851919684121
0,EliaStrange,Natali_Ivashhenko,0.032716927453769556,0.010089566746142697,0.0003300996232735164
0,EliaStrange,Neckey,0.008152173913043478,0.007104221569235736,5.7914849749204366e-05
0,EliaStrange,Oleina,0.00927643784786642,0.004967469043070216,4.608041783924134e-05
0,EliaStrange,Pelevin_Kirill,0.0035778175313059034,0.15633851226789253,0.000559350670010349
0,EliaStrange,Radiaciya,0.012622720897615708,0.010979748836031034,0.00013859430508314068
0,EliaStrange,RappleyeNetfuls,0.01,0.013882006983289785,0.00013882006983289785
0,EliaStrange,Roana,0.03513513513513514,0.008131338866972815,0.0002856956899206665
0,EliaStrange,RogianTransmuted,0.003616636528028933,0.024390243902439046,8.8210647025096e-05
0,EliaStrange,ScreamBastet,0.008333333333333333,0.01982286038052028,0.00016519050317100232
0,EliaStrange,Shinonome,0.006968641114982578,0.015268072165338209,0.00010639771543789693
0,EliaStrange,Ta_Tanya,0.010144927536231883,0.026018480668139388,0.0002639556009811242
0,EliaStrange,Verbena-v,0.01174496644295302,0.022755315388644393,0.0002672604156384409
0,EliaStrange,YurijYudkin,0.0075046904315197,0.010505955620243812,7.884394461721435e-05
0,EliaStrange,ZoCasp,0.022222222222222223,0.019277894700262088,0.0004283976600058242
0,EliaStrange,alimakada,0.04648074369189907,0.03612005194664991,0.0016788868766703146
0,EliaStrange,dragg,0.007142857142857143,0.007841365956559598,5.600975683256856e-05
0,EliaStrange,elenadenisova1984,0.004316546762589928,0.07687320076968562,0.00033182676591231205
0,EliaStrange,knigilublu,0.008169934640522876,0.028785221815787798,0.00023517338084793954
0,EliaStrange,lorad76,0.007342143906020558,0.058620163916266566,0.00043039767926774275
0,EliaStrange,nataliaperna18,0.03288490284005979,0.02447154003963048,0.0008047442165498812
0,EliaStrange,noorhe,0.005385996409335727,0.025950755955038374,0.00013977067839338444
0,EliaStrange,renoncule-hehe,0.018083182640144666,0.008356832219828636,0.0001511181233242068
0,EliaStrange,sati7709,0.018050541516245487,0.02219196793442002,0.0004005770385274372
0,EliaStrange,septembera,0.00375234521575985,0.06257472799023478,0.00023480198120163145
0,EliaStrange,tiny_tradegy,0.03925233644859813,0.005337773576627791,0.00020952008431623104
0,EliaStrange,umka_pumka,0.007947019867549669,0.021670104964314763,0.00017221275468329612
0,EliaStrange,zoudi,0.004103967168262654,0.005063323673817899,2.0779714119635698e-05
0,ElinIrgistseva,AnnaFursa,0.01834862385321101,0.013689886142412955,0.0002511905714204212
0,ElinIrgistseva,Annaboro,0.017543859649122806,0.02286016359632259,0.00040105550168987003
0,ElinIrgistseva,BOOMBOOKS,0.01,0.0061162653263812095,6.11626532638121e-05
0,ElinIrgistseva,Dentk,0.028708133971291867,0.006042351390706524,0.0001734646332260246
0,ElinIrgistseva,GermanGorbunov,0.008547008547008548,0.0022148421433909604,1.8930274729837272e-05
0,ElinIrgistseva,IgorTito,0.029288702928870293,0.012458560242611716,0.0003648950698672888
0,ElinIrgistseva,KetrinJons,0.011494252873563218,0.0018850158136836104,2.1666848433144946e-05
0,ElinIrgistseva,LuSavenkova,0.012244897959183673,0.03043929450977889,0.0003727260552217823
0,ElinIrgistseva,Mafunya,0.008097165991902834,0.0061162653263812095,4.9524415598228414e-05
0,ElinIrgistseva,Matsegorova_kkkkkk,0.011406844106463879,0.05327073759374257,0.0006076509991681662
0,ElinIrgistseva,Michael_Sandler,0.022321428571428572,0.02431000983846554,0.0005426341481800344
0,ElinIrgistseva,Mordasova,0.023809523809523808,0.021748682280439358,0.0005178257685818894
0,ElinIrgistseva,NikolaiGrenc,0.01507537688442211,0.012121660092786923,0.00018273859436362196
0,ElinIrgistseva,OlgaKiseleva894,0.007633587786259542,0.0013821706674902456,1.0550921125879738e-05
0,ElinIrgistseva,Rosaceae,0.020512820512820513,0.03462304630683599,0.0007102163344991999
0,ElinIrgistseva,Secretkeeper,0.027888446215139442,0.03476582186831978,0.0009695647532997548
0,ElinIrgistseva,krasovskaakarina7,0.009900990099009901,0.0029455144984184,2.9163509885330696e-05
0,ElinIrgistseva,leavevitaalone,0.005050505050505051,0.005865153227565645,2.962198599780629e-05
0,ElinIrgistseva,wreads,0.011811023622047244,0.005027985780494015,5.938565882473246e-05
0,ElinIrgistseva,yuliadnb,0.04736842105263158,0.024390243902439046,0.0011553273427471126
0,ElizeLebedeva,ArinaKo,0.01282051282051282,0.0061162653263812095,7.841365803052832e-05
0,ElizeLebedeva,MarinaHorlova,0.009302325581395349,0.010050506338833531,9.349308222170727e-05
0,ElizeLebedeva,dim2k,0.031413612565445025,0.005623287315631109,0.00017664776907741703
0,ElizeLebedeva,mandarin270102,0.011363636363636364,0.0061162653263812095,6.950301507251374e-05
0,ElizeLebedeva,my_favorite__books,0.011428571428571429,0.03523617876226781,0.00040269918585448926
0,ElizeLebedeva,velikaya_,0.011627906976744186,0.029857499854668124,0.000347180230868234
0,ElkaPalkovna,IlonaLeonova,0.01904761904761905,0.0061162653263812095,0.00011650029193107067
0,Ellenagarkova,AVESON_BOOK,0.007704160246533128,0.00821373152700322,6.327990390603406e-05
0,Ellenagarkova,AnatolyEmanov,0.0051635111876075735,0.0425728922436619,0.0002198256053889599
0,Ellenagarkova,AngelinaKucherenko,0.019230769230769232,0.027251531124521167,0.0005240679062407917
0,Ellenagarkova,AnyaDremina,0.004694835680751174,0.01231280072021168,5.780657615122855e-05
0,Ellenagarkova,BoniferReservable,0.002583979328165375,0.08085496998194219,0.00020892757101277054
0,Ellenagarkova,BrummittGlidings,0.003215434083601286,0.009007569589676745,2.8963246269057058e-05
0,Ellenagarkova,Celin136,0.0029850746268656717,0.0061162653263812095,1.8257508436958833e-05
0,Ellenagarkova,Cheshirko,0.02493765586034913,0.19825413621943289,0.004943993421930995
0,Ellenagarkova,EkaterinaZakurina,0.005018820577164366,0.019506358595516082,9.789891390472312e-05
0,Ellenagarkova,EliaStrange,0.009230769230769232,0.038337651988255006,0.00035388601835312315
0,Ellenagarkova,Ellina,0.007782101167315175,0.02256069400743621,0.00017556960317070982
0,Ellenagarkova,Gone_with_the_wind,0.0046875,0.006116265326381098,2.8669993717411396e-05
0,Ellenagarkova,GreeenEyees,0.011494252873563218,0.01175878974049438,0.00013515850276430322
0,Ellenagarkova,Haley,0.043478260869565216,0.017098639619799405,0.0007434191139043219
0,Ellenagarkova,Harunoame,0.009320905459387484,0.028930388449833866,0.0002696574156442571
0,Ellenagarkova,IzoldaGrey,0.018361581920903956,0.028509013231353353,0.0005234705819316293
0,Ellenagarkova,JulesCobb,0.030864197530864196,0.034781115492951264,0.0010734912189182487
0,Ellenagarkova,KettyBlack1,0.007054673721340388,0.0061162653263812095,4.314825627076691e-05
0,Ellenagarkova,LeraShulgina,0.020134228187919462,0.0017102800271768803,3.443516833242041e-05
0,Ellenagarkova,LimonStudy,0.008888888888888889,0.016360398544619237,0.0001454257648410599
0,Ellenagarkova,MathieuSeatings,0.006033182503770739,0.031131722727109512,0.000187823364869439
0,Ellenagarkova,Natali_Ivashhenko,0.009602194787379973,0.0292995662803196,0.0002813401426093789
0,Ellenagarkova,Neckey,0.015748031496062992,0.0188748025684905,0.00029724098533055905
0,Ellenagarkova,NerdyLisa,0.005689900426742532,0.004556954556638959,2.592861767646634e-05
0,Ellenagarkova,OlyaSokolovskaya338,0.02533532041728763,0.02219758592259058,0.0005623829518391055
0,Ellenagarkova,Pelevin_Kirill,0.005128205128205128,0.02286016359632248,0.00011723160818626913
0,Ellenagarkova,Radiaciya,0.006765899864682003,0.018504542377636213,0.00012519988076885124
0,Ellenagarkova,RappleyeNetfuls,0.011182108626198083,0.020941928494977002,0.00023417491927290576
0,Ellenagarkova,SchreiberlinG,0.005128205128205128,0.011544903265267359,5.92046321295762e-05
0,Ellenagarkova,ScreamBastet,0.002680965147453083,0.01728942147959822,4.635233640642955e-05
0,Ellenagarkova,Ta_Tanya,0.004189944134078212,0.020204102886728914,8.465406237456248e-05
0,Ellenagarkova,TatyanaLatynina,0.004956629491945477,0.014815633856221977,7.343560771361575e-05
0,Ellenagarkova,Verbena-v,0.022508038585209004,0.013619677567770494,0.0003065522282134838
0,Ellenagarkova,ViktoriyaKunitsyna,0.007541478129713424,0.004758437602005672,3.5885653107131764e-05
0,Ellenagarkova,_kit_,0.005136986301369863,0.0061162653263812095,3.1419171197163744e-05
0,Ellenagarkova,alimakada,0.014120667522464698,0.02412142715337995,0.0003406106530002303
0,Ellenagarkova,elenadenisova1984,0.0027739251040221915,0.029857499854668124,8.282246839020285e-05
0,Ellenagarkova,nataliaperna18,0.011510791366906475,0.0064345422294195265,7.406667314439743e-05
0,Ellenagarkova,tbukalaeva,0.007598784194528876,0.017292370176009264,0.00013140098917940171
0,Ellenagarkova,umka_pumka,0.008962868117797696,0.01681650721771799,0.0001507241363943994
0,Ellina,AVESON_BOOK,0.002688172043010753,0.009007569589676745,2.4213896746442866e-05
0,Ellina,Belera,0.009554140127388535,0.0705533602305356,0.0006740766901006586
0,Ellina,BoniferReservable,0.004602991944764097,0.034752599572881016,0.0001599659358935835
0,Ellina,Bookngriller,0.0041928721174004195,0.01098901098901095,4.607551777363082e-05
0,Ellina,Celin136,0.013071895424836602,0.03225097735834148,0.00042158140337701286
0,Ellina,Dudler_Dud,0.008754863813229572,0.07768680714798148,0.0006801374166652076
0,Ellina,EkaterinaZakurina,0.007847533632286996,0.10446655610835054,0.0008198048125094774
0,Ellina,ElenaLatysheva,0.0087527352297593,0.019999999999999907,0.00017505470459518518
0,Ellina,Ellenagarkova,0.007782101167315175,0.02256069400743621,0.00017556960317070982
0,Ellina,Gold_Sister,0.0049504950495049506,0.05828105842436493,0.0002885200912097274
0,Ellina,Haley,0.01608910891089109,0.04983377187853666,0.0008017809831942779
0,Ellina,Harunoame,0.015366430260047281,0.0697914207368927,0.0010724449995030793
0,Ellina,Insomia,0.012048192771084338,0.01705577334217323,0.00020549124508642446
0,Ellina,IzoldaGrey,0.007471980074719801,0.023632852619315026,0.00017658420388031153
0,Ellina,J_rainy,0.0032119914346895075,0.0012685844925156564,4.074682524140224e-06
0,Ellina,JulesCobb,0.013458950201884253,0.0061162653263812095,8.231851044927604e-05
0,Ellina,JuliaMal,0.020792079207920793,0.035320538391920286,0.0007343874319112139
0,Ellina,JuliaSarmina,0.0020876826722338203,0.16794970566215628,0.000350625690317654
0,Ellina,KatyaKonyahina,0.011494252873563218,0.029857499854668124,0.00034318965350193246
0,Ellina,Kleo_M,0.007835455435847209,0.027482007471714698,0.00021533404483224054
0,Ellina,Koledusya,0.004434589800443459,0.02666219316136831,0.00011823588985085725
0,Ellina,Kyara,0.006749156355455568,0.05716262924494364,0.0003857995224630617
0,Ellina,Liebi,0.013057671381936888,0.10907676438833624,0.0014242885447878508
0,Ellina,Madam_Pince,0.006382978723404255,0.019591155753199696,0.0001250499303395725
0,Ellina,Maria_Smi,0.009045226130653266,0.1839849859563525,0.0016641858026202737
0,Ellina,MathieuSeatings,0.0079155672823219,0.08052555485792823,0.000637405447424234
0,Ellina,Natali_Ivashhenko,0.007281553398058253,0.00351928285267189,2.562584601460114e-05
0,Ellina,Neckey,0.011668611435239206,0.022706778486453194,0.0002649565751044713
0,Ellina,NerdyLisa,0.012531328320802004,0.04378207481229379,0.0005486475540387693
0,Ellina,Pshenichnova,0.015968063872255488,0.0395944836861285,0.0006322472444890778
0,Ellina,Radiaciya,0.008393285371702638,0.006191576794724152,5.196767093893173e-05
0,Ellina,Roana,0.003484320557491289,0.0011869440384786323,4.13569351386283e-06
0,Ellina,ScreamBastet,0.0023781212841854932,0.11952890007782468,0.00028425422135035597
0,Ellina,SunnySuns3t,0.007284079084287201,0.066992177352032,0.000487976317860795
0,Ellina,TatyanaLatynina,0.004434589800443459,0.06547784697467474,0.0002903673923488902
0,Ellina,Tinnueleth,0.007976071784646061,0.04528052326560017,0.00036116070401276304
0,Ellina,ViktoriyaKunitsyna,0.00395778364116095,0.025165126648092007,9.959812657556203e-05
0,Ellina,alimakada,0.004576659038901602,0.052800160225590864,0.00024164833055190327
0,Ellina,belenkova1,0.02040816326530612,0.02865784124735371,0.0005848539030072186
0,Ellina,blizznets,0.01597444089456869,0.059890944754597,0.0009567243571021884
0,Ellina,bumashka,0.010576923076923078,0.09324006444539212,0.000986192989326263
0,Ellina,elenadenisova1984,0.00857843137254902,0.19416804863752724,0.0016656572799787876
0,Ellina,lorad76,0.003740648379052369,0.005865153227565645,2.19394759135872e-05
0,Ellina,love_my__man,0.007677543186180422,0.0902284589533644,0.0006927328902369628
0,Ellina,svelby,0.006493506493506494,0.03785952911527224,0.0002458410981511185
0,Ellina,tbukalaeva,0.01195219123505976,0.04532623040033501,0.0005417477737091834
0,Ellina,umka_pumka,0.017123287671232876,0.04961130661249735,0.00084950867487153
0,Ellina,zoudi,0.007042253521126761,0.03297765381309581,0.0002322369986837733
0,FantasticTajik,AnatolyEmanov,0.016666666666666666,0.0057613237998878075,9.602206333146346e-05
0,FantasticTajik,DarinaUdzhukhu,0.014124293785310734,0.024870312469699507,0.0003512755998545128
0,FantasticTajik,DmitrijRaskosov,0.028481012658227847,0.008312696154039068,0.00023675400438718863
0,FantasticTajik,Filippok,0.0075,0.005464157642812384,4.098118232109288e-05
0,FantasticTajik,GalinaBezhanova,0.00625,0.010050506338833531,6.281566461770957e-05
0,FantasticTajik,IgorTito,0.006535947712418301,0.0004879239129211843,3.1890451824914007e-06
0,FantasticTajik,LeylaDzhabbarova,0.018808777429467086,0.014334543331975369,0.00026961523508417626
0,FantasticTajik,LuSavenkova,0.00641025641025641,0.02560880430538015,0.00016415900195756506
0,FantasticTajik,Mafunya,0.012738853503184714,0.022614428547998666,0.00028808189233119324
0,FantasticTajik,Maria_Igorevna,0.008695652173913044,0.07942538210167671,0.0006906554965363192
0,FantasticTajik,MarinaHorlova,0.006600660066006601,0.013294134421802717,8.775006219011694e-05
0,FantasticTajik,MariyaSheldishova,0.011527377521613832,0.031531603776995376,0.0003634767005993703
0,FantasticTajik,Matsegorova_kkkkkk,0.012121212121212121,0.029274656605849048,0.00035484432249513996
0,FantasticTajik,Meffis,0.028037383177570093,0.033215390384970456,0.000931272627615994
0,FantasticTajik,Meganeca,0.005763688760806916,0.0061162653263812095,3.525224971977642e-05
0,FantasticTajik,ModisetteAscended,0.005128205128205128,0.0439457918042645,0.0002253630348936641
0,FantasticTajik,Natalie24khokhlova,0.005089058524173028,0.01845101291904483,9.389828457529176e-05
0,FantasticTajik,Oksi_15,0.00821917808219178,0.022051033646969698,0.0001812413724408468
0,FantasticTajik,PavelKhurlapov,0.006557377049180328,0.0017256268250042117,1.1315585737732535e-05
0,FantasticTajik,Ridiq,0.030303030303030304,0.015693315514515582,0.0004755550155913813
0,FantasticTajik,RocksanaLanders,0.008086253369272238,0.005063323673818121,4.094331811712766e-05
0,FantasticTajik,SchreiberlinG,0.009433962264150943,0.001374571096475985,1.2967651853547028e-05
0,FantasticTajik,Vlada2700,0.00847457627118644,0.005464157642812384,4.630642070179986e-05
0,FantasticTajik,Wadim_13,0.015479876160990712,0.009417737972119977,0.00014578541752507704
0,FantasticTajik,YurijYudkin,0.007537688442211055,0.01754385964912275,0.00013224014810896546
0,FantasticTajik,bleedingstranger,0.012755102040816327,0.04941691429901751,0.0006303177844262438
0,FantasticTajik,dragg,0.004705882352941176,0.0017256268250042117,8.12059682354923e-06
0,FantasticTajik,gubskaya_lera,0.02459016393442623,0.027492835695354212,0.0006760533367710052
0,FantasticTajik,ladiesFirst,0.00964630225080386,0.000369617458569782,3.5654417225380905e-06
0,FantasticTajik,lizashhh,0.011730205278592375,0.018131861882458966,0.00021269046196432804
0,FantasticTajik,oantohina,0.005333333333333333,0.0061162653263812095,3.262008174069978e-05
0,FantasticTajik,olekmi,0.0055248618784530384,0.0061162653263812095,3.3791521140227674e-05
0,FantasticTajik,regina_di_bastoni,0.011299435028248588,0.03208085571184294,0.0003624955447665869
0,FantasticTajik,sati7709,0.007159904534606206,0.008691932072243946,6.223340385854854e-05
0,FantasticTajik,septembera,0.007537688442211055,0.040000000000000036,0.00030150753768844245
0,FantasticTajik,sorenthemorning,0.013513513513513514,0.04761904761904767,0.0006435006435006442
0,FeliksLiberzon,LoveRulesTheWorld,0.012195121951219513,0.0061162653263812095,7.458860154123426e-05
0,Filippok,AVESON_BOOK,0.00749063670411985,0.06257472799023478,0.0004687245542339684
0,Filippok,AnatolyEmanov,0.004291845493562232,0.06257472799023478,0.0002685610643357716
0,Filippok,AngelinaKucherenko,0.009823182711198428,0.01550481502915968,0.00015230663093477093
0,Filippok,AnyaDremina,0.007633587786259542,0.01098901098901095,8.388558006878588e-05
