",user_left,user_right,read_set_similarity,read_list_distance,read_list_similarity"
"0,Daria9879,NataliaKiriyak,0.025,0.029857499854668124,0.0007464374963667031"
"0,Daria9879,NatalyaKameneva248,0.0375,0.029857499854668124,0.0011196562445500546"
"0,Daria9879,PavoneBirianis,0.025,0.024390243902439046,0.0006097560975609762"
"0,Daria9879,RomanOlejnikov178,0.025,0.010050506338833531,0.0002512626584708383"
"0,Daria9879,SaldibarBlinkers,0.0273972602739726,0.0013821706674902456,3.78676895202807e-05"
"0,Daria9879,SashaBugaev,0.0273972602739726,0.010050506338833531,0.00027535633805023373"
"0,Daria9879,Storm_ua,0.025,0.015663356752696256,0.0003915839188174064"
"0,Daria9879,Tatyana_Varava,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Daria9879,Tivaletta,0.025,0.04577378607439253,0.0011443446518598134"
"0,Daria9879,ValeriyaKostyukova,0.02531645569620253,0.06257472799023478,0.0015841703288667032"
"0,Daria9879,Valssonor,0.028985507246376812,0.0061162653263812095,0.00017728305293858578"
"0,Daria9879,VelthuisBanyan,0.025,0.031722676290642404,0.0007930669072660602"
"0,Daria9879,WolsdorfScepter,0.02531645569620253,0.06257472799023478,0.0015841703288667032"
"0,Daria9879,a_morrar,0.02564102564102564,0.010050506338833531,0.0002577052907393213"
"0,Daria9879,anastasiacumakova021,0.025,0.010050506338833531,0.0002512626584708383"
"0,Daria9879,dadaria13,0.027777777777777776,0.0061162653263812095,0.0001698962590661447"
"0,Daria9879,danarudenko87,0.022727272727272728,0.06257472799023478,0.0014221529088689724"
"0,Daria9879,dasha_horn,0.025,0.002048259083848647,5.1206477096216176e-05"
"0,Daria9879,diamond_n,0.0375,0.006440875980475491,0.0002415328492678309"
"0,Daria9879,egor4779600,0.025,0.0009717650624380125,2.4294126560950313e-05"
"0,Daria9879,elena_makarova,0.024390243902439025,0.0061162653263812095,0.00014917720308246852"
"0,Daria9879,fistova,0.02531645569620253,0.029857499854668124,0.000755886072270079"
"0,Daria9879,galera,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Daria9879,jugojugo,0.025,0.023812939816047263,0.0005953234954011816"
"0,Daria9879,k_pichugina,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Daria9879,kalipssa,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Daria9879,kardavaii,0.025,0.010050506338833531,0.0002512626584708383"
"0,Daria9879,kiskiskis26,0.03529411764705882,0.01709527678657774,0.0006033627101145085"
"0,Daria9879,lulesha,0.0379746835443038,0.005063323673818121,0.00019227811419562484"
"0,Daria9879,mahadrew,0.025,0.024390243902439046,0.0006097560975609762"
"0,Daria9879,mareld,0.025,0.010050506338833531,0.0002512626584708383"
"0,Daria9879,markomari,0.025,0.029857499854668124,0.0007464374963667031"
"0,Daria9879,mayerannaff,0.02531645569620253,0.009007569589676745,0.00022803973644751251"
"0,Daria9879,miss_katerina,0.0375,0.01754385964912275,0.0006578947368421031"
"0,Daria9879,nadiia_kl,0.02631578947368421,0.005308206173448737,0.00013968963614338783"
"0,Daria9879,nastenka_s,0.03,0.007757361052522338,0.00023272083157567012"
"0,Daria9879,nikolajborisov514,0.025,0.029857499854668124,0.0007464374963667031"
"0,Daria9879,olesvang,0.02531645569620253,0.0013821706674902456,3.499166246810748e-05"
"0,Daria9879,op_mari,0.05970149253731343,0.004129405114177587,0.00024653164860761713"
"0,Daria9879,pAzharik,0.0375,0.018742070697321034,0.0007028276511495387"
"0,Daria9879,partynahate,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Daria9879,ponchik,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Daria9879,reader-3584176,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Daria9879,sha_ma_man,0.025,0.015216441182063223,0.00038041102955158057"
"0,Daria9879,shvaich_v,0.0410958904109589,0.0061162653263812095,0.00025135336957730995"
"0,Daria9879,uliana_daily,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Daria9879,vi_leta,0.0379746835443038,0.009565132928314624,0.00036323289601194775"
"0,Daria9879,yulualive,0.038461538461538464,0.0011869440384786323,4.5651693787639705e-05"
"0,Daria9879,yulyanya,0.02531645569620253,0.002048259083848647,5.1854660350598654e-05"
"0,Daria9879,zucchini,0.029850746268656716,0.013294134421802717,0.00039683983348664826"
"0,Daria_Igorevna,AnastasiaPotapova,0.0273972602739726,0.014316100258170539,0.0003922219248813846"
"0,Daria_Igorevna,AnnyNorth,0.025,0.0017256268250042117,4.31406706251053e-05"
"0,Daria_Igorevna,Catherine891,0.02631578947368421,0.0013821706674902456,3.6372912302374884e-05"
"0,Daria_Igorevna,Denpol,0.0375,0.02136706578573322,0.0008012649669649957"
"0,Daria_Igorevna,DurandAttic,0.025,0.01885172695374049,0.00047129317384351225"
"0,Daria_Igorevna,FehnelReversis,0.029411764705882353,0.010050506338833531,0.0002956031276127509"
"0,Daria_Igorevna,Freecadelka,0.02631578947368421,0.01728942147959822,0.00045498477577890056"
"0,Daria_Igorevna,Lark_Warren,0.025,0.0439457918042645,0.0010986447951066125"
"0,Daria_Igorevna,MargaritaEnina,0.025,0.006896551724137945,0.00017241379310344864"
"0,Daria_Igorevna,Sportasya,0.057971014492753624,0.003072203880919666,0.0001780987757054879"
"0,Daria_Igorevna,ViolettaPostovaya,0.0375,0.030208488786770626,0.0011328183295038984"
"0,Daria_Igorevna,VitalyTregubov,0.025,0.0013821706674902456,3.455426668725614e-05"
"0,Daria_Igorevna,VladaMolyaka,0.025,0.007722123286332261,0.00019305308215830652"
"0,Daria_Igorevna,WestberrySaliency,0.025,0.006116265326381098,0.00015290663315952748"
"0,Daria_Igorevna,ZheLi,0.0375,0.004395625674817327,0.00016483596280564977"
"0,Daria_Igorevna,air_kiss,0.0375,0.005865153227565645,0.00021994324603371166"
"0,Daria_Igorevna,ave_valeeva,0.025974025974025976,0.01941932430907989,0.000504398034002075"
"0,Daria_Igorevna,dadaria13,0.027777777777777776,0.0439457918042645,0.0012207164390073471"
"0,Daria_Igorevna,elena_kashevskaya,0.0375,0.014316100258170539,0.0005368537596813952"
"0,Daria_Igorevna,keithlln,0.025,0.013294134421802717,0.00033235336054506794"
"0,Daria_Igorevna,ms_July,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Daria_Igorevna,pAzharik,0.025,0.06257472799023478,0.0015643681997558696"
"0,Daria_Igorevna,spacepoststation,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,Daria_Igorevna,tata69,0.05128205128205128,0.014688939706551496,0.0007532789593103331"
"0,Daria_Winter,AlenaPlekhanova,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Daria_Winter,KarinaDolomanzhi,0.0375,0.017602582483965734,0.000660096843148715"
"0,Daria_Winter,LordPuding,0.05,0.018301469681410443,0.0009150734840705221"
"0,Daria_Winter,Mrs_Natalie,0.025,0.0013821706674902456,3.455426668725614e-05"
"0,Daria_Winter,Oleipersikori,0.025,0.0017256268250042117,4.31406706251053e-05"
"0,Daria_Winter,YuliyaFalicheva,0.0375,0.02286016359632259,0.0008572561348620971"
"0,Daria_Winter,al_vt,0.028985507246376812,0.029857499854668124,0.0008654347783961775"
"0,Daria_Winter,dadaria13,0.027777777777777776,0.06257472799023478,0.0017381868886176327"
"0,Daria_Winter,danycherylbie,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Daria_Winter,k_pichugina,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Daria_Winter,marymmil,0.028169014084507043,0.0061162653263812095,0.00017228916412341435"
"0,Daria_Winter,pAzharik,0.025,0.010050506338833531,0.0002512626584708383"
"0,DarinaKonstantinova668,AleksandraRekina,0.023809523809523808,0.011399697813504917,0.0002714213765120218"
"0,DarinaKonstantinova668,AlinaNarnia,0.0625,0.004856431673286643,0.0003035269795804152"
"0,DarinaKonstantinova668,AnastasiyaKrasavina,0.01694915254237288,0.01941932430907989,0.0003291410899844049"
"0,DarinaKonstantinova668,Cuore,0.01694915254237288,0.007740653592615998,0.00013119751851891522"
"0,DarinaKonstantinova668,Elzysun,0.01694915254237288,0.004362346170988518,7.393807069472065e-05"
"0,DarinaKonstantinova668,IrinaRepeva,0.02564102564102564,0.021451456539637537,0.0005500373471701933"
"0,DarinaKonstantinova668,Italiaa,0.0423728813559322,0.016326002191150324,0.0006917797538623018"
"0,DarinaKonstantinova668,LandisDeaspirate,0.01694915254237288,0.0009717650624380125,1.647059427861038e-05"
"0,DarinaKonstantinova668,LucretiaMyreflection,0.01694915254237288,0.006191773334092376,0.00010494531074732841"
"0,DarinaKonstantinova668,MariannaNasopol,0.025423728813559324,0.005865153227565756,0.00014911406510760398"
"0,DarinaKonstantinova668,Natalya92,0.017094017094017096,0.0061162653263812095,0.00010455154404070445"
"0,DarinaKonstantinova668,OksanaKarpus,0.025423728813559324,0.004948157691595845,0.00012580061927786046"
"0,DarinaKonstantinova668,OksanaYaroshenko,0.01694915254237288,0.013294134421802717,0.00022532431223394435"
"0,DarinaKonstantinova668,OlgaBekasova,0.017094017094017096,0.00709011309464791,0.00012119851443842582"
"0,DarinaKonstantinova668,Zimasova,0.01694915254237288,0.0013821706674903567,2.3426621482887403e-05"
"0,DarinaKonstantinova668,book_evgesha_,0.025423728813559324,0.015268072165338098,0.0003881713262374093"
"0,DarinaKonstantinova668,ekaterinaandreeva152,0.014492753623188406,0.0013821706674902456,2.0031458949133995e-05"
"0,DarinaKonstantinova668,katoftheday,0.01834862385321101,0.006116265326381098,0.00011222505186020365"
"0,DarinaKonstantinova668,kiskiskis26,0.02912621359223301,0.009858424181983128,0.00028713856840727555"
"0,DarinaKonstantinova668,ludmilaleyzerman,0.01694915254237288,0.010050506338833531,0.00017034756506497512"
"0,DarinaKonstantinova668,taniabelikova2017,0.02654867256637168,0.0037950801043781235,0.00010075433905428647"
"0,DariyBagetovich,4udofilolog,0.13043478260869565,0.0061162653263812095,0.000797773738223636"
"0,DariyBagetovich,An_Dr,0.06521739130434782,0.01980394118039308,0.0012915613813299835"
"0,DariyBagetovich,Anzhelika2401,0.046153846153846156,0.009852457023325822,0.00045472878569196104"
"0,DariyBagetovich,AragonDeLuna,0.08695652173913043,0.0009847368218079966,8.562928885286927e-05"
"0,DariyBagetovich,AvdotyaMajskaya,0.06521739130434782,0.005063323673818121,0.0003302167613359644"
"0,DariyBagetovich,BasharaChoirboy,0.043478260869565216,0.0061162653263812095,0.0002659245794078787"
"0,DariyBagetovich,Black_Wolf_and_Raven,0.13043478260869565,0.0011869440384786323,0.00015481878762764768"
"0,DariyBagetovich,BoaT,0.10869565217391304,0.004901990304595483,0.0005328250331082047"
"0,DariyBagetovich,Chepenucha,0.06060606060606061,0.004129405114177587,0.00025026697661682346"
"0,DariyBagetovich,ChrisKh,0.10869565217391304,0.0013821706674902456,0.00015023594211850496"
"0,DariyBagetovich,DariaW,0.13043478260869565,0.0029594619498329866,0.0003860167760651722"
"0,DariyBagetovich,DartkastroAbus,0.15217391304347827,0.006066790067636663,0.0009232071842055792"
"0,DariyBagetovich,ElizabetOak,0.10526315789473684,0.005063323673818121,0.0005329814393492759"
"0,DariyBagetovich,FckingBeard,0.043478260869565216,0.0013821706674902456,6.009437684740198e-05"
"0,DariyBagetovich,Genosse,0.06521739130434782,0.004129405114177587,0.00026930902918549475"
"0,DariyBagetovich,GlebHrebtovich,0.08695652173913043,0.0061162653263812095,0.0005318491588157573"
"0,DariyBagetovich,HakunaMatata,0.043478260869565216,0.0022148421433909604,9.629748449525914e-05"
"0,DariyBagetovich,HollyBabuls,0.043478260869565216,0.0061162653263812095,0.0002659245794078787"
"0,DariyBagetovich,Imposs1bear,0.043478260869565216,0.0017256268250041007,7.502725326104786e-05"
"0,DariyBagetovich,IrinaLykova,0.043478260869565216,0.015216441182063223,0.0006615843992201401"
"0,DariyBagetovich,Kirinchik,0.13043478260869565,0.012516137797962346,0.0016325397127776972"
"0,DariyBagetovich,Letum,0.043478260869565216,0.005865153227565645,0.0002550066620680715"
"0,DariyBagetovich,LizaChuvasheva,0.046153846153846156,0.004089996689521369,0.00018876907797790935"
"0,DariyBagetovich,LucreziaBosca,0.043478260869565216,0.0013821706674902456,6.009437684740198e-05"
"0,DariyBagetovich,Luriel,0.06521739130434782,0.008163401865824427,0.0005323957738581148"
"0,DariyBagetovich,Marry_Mary,0.15217391304347827,0.004559987278843103,0.0006939111076500374"
"0,DariyBagetovich,Merildew,0.043478260869565216,0.0013821706674902456,6.009437684740198e-05"
"0,DariyBagetovich,Ms_Liddell,0.043478260869565216,0.0013821706674902456,6.009437684740198e-05"
"0,DariyBagetovich,N9oN,0.043478260869565216,0.0061162653263812095,0.0002659245794078787"
"0,DariyBagetovich,OlgaBaeva507,0.043478260869565216,0.0061162653263812095,0.0002659245794078787"
"0,DariyBagetovich,ShuptaEllina,0.031746031746031744,0.010050506338833531,0.00031906369329630255"
"0,DariyBagetovich,SmoothPimp,0.15217391304347827,0.006600732201217041,0.0010044592480112889"
"0,DariyBagetovich,Soroconoshka,0.043478260869565216,0.0013821706674902456,6.009437684740198e-05"
"0,DariyBagetovich,SvetlanaZavadetskaya,0.06521739130434782,0.005063323673818121,0.0003302167613359644"
"0,DariyBagetovich,ThenaMe,0.043478260869565216,0.010050506338833531,0.00043697853647102307"
"0,DariyBagetovich,Volfman,0.1956521739130435,0.0029090970728533616,0.0005691711664278316"
"0,DariyBagetovich,Xenia_Potapova,0.17391304347826086,0.002293205311530766,0.0003988183150488289"
"0,DariyBagetovich,ZIBRANAVT,0.06521739130434782,0.0015961702114104526,0.00010409805726589907"
"0,DariyBagetovich,ZiraelofCintra,0.06521739130434782,0.0012730749910095929,8.30266298484517e-05"
"0,DariyBagetovich,aazzzia,0.08695652173913043,0.010050506338833531,0.0008739570729420461"
"0,DariyBagetovich,ashia,0.07575757575757576,0.005063323673818121,0.0003835851268044031"
"0,DariyBagetovich,ave_valeeva,0.07936507936507936,0.0032918029598891785,0.0002612542031658078"
"0,DariyBagetovich,biraliand,0.043478260869565216,0.015216441182063223,0.0006615843992201401"
"0,DariyBagetovich,diamond_n,0.07575757575757576,0.005623287315631109,0.0004260066148205386"
"0,DariyBagetovich,egor__romanovich,0.10869565217391304,0.0013821706674902456,0.00015023594211850496"
"0,DariyBagetovich,flashkaa,0.043478260869565216,0.0017256268250041007,7.502725326104786e-05"
"0,DariyBagetovich,gothmilk,0.044444444444444446,0.029857499854668124,0.0013269999935408055"
"0,DariyBagetovich,hateallofthisshit,0.043478260869565216,0.029857499854668124,0.0012981521675942663"
"0,DariyBagetovich,hp7717,0.043478260869565216,0.0017256268250041007,7.502725326104786e-05"
"0,DariyBagetovich,lizkor5,0.13043478260869565,0.003012321896522785,0.00039291155172036326"
"0,DariyBagetovich,lucy17,0.10869565217391304,0.001618560542970049,0.00017593049380109228"
"0,DariyBagetovich,nastjaff,0.15217391304347827,0.002293205311530766,0.0003489660256677253"
"0,DariyBagetovich,olga4552,0.043478260869565216,0.0017256268250041007,7.502725326104786e-05"
"0,DariyBagetovich,reader-4225360,0.10606060606060606,0.002585096956942201,0.0002741769499787183"
"0,DariyBagetovich,reader-4830130,0.043478260869565216,0.0013821706674902456,6.009437684740198e-05"
"0,DariyBagetovich,shade916,0.06521739130434782,0.0012730749910095929,8.30266298484517e-05"
"0,DariyBagetovich,supergenius2005,0.043478260869565216,0.006116265326381098,0.00026592457940787385"
"0,DariyBagetovich,tiesa44,0.06521739130434782,0.005464157642812384,0.00035635810713993807"
"0,DariyBagetovich,unitedcolors,0.043478260869565216,0.0013821706674902456,6.009437684740198e-05"
"0,DariyBagetovich,vnal1994,0.06521739130434782,0.005865153227565867,0.00038250999310212176"
"0,DariyBagetovich,yanakirillovaR,0.06521739130434782,0.037749551350623745,0.0024619272619972004"
"0,DariyBagetovich,zopka,0.08695652173913043,0.0012995457082252138,0.00011300397462827945"
"0,DariyaEfremenko,AngelinaYankovskaya,0.0375,0.010050506338833531,0.00037689398770625744"
"0,DariyaEfremenko,AntonPischulin,0.02531645569620253,0.0016858301208827475,4.2679243566651835e-05"
"0,DariyaEfremenko,Cerise,0.025,0.017513475693043734,0.0004378368923260934"
"0,DariyaEfremenko,DisturbiaClassic,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,DariyaEfremenko,Doberants,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DariyaEfremenko,Gabrielle,0.0379746835443038,9.381303083633163e-05,3.5625201583417078e-06"
"0,DariyaEfremenko,Gallleya,0.02564102564102564,0.01587298255490277,0.0004069995526898146"
"0,DariyaEfremenko,Jozi,0.0379746835443038,0.013606076167856251,0.0005166864367540349"
"0,DariyaEfremenko,KalokeriFox,0.039473684210526314,0.005865153227565645,0.00023151920635127544"
"0,DariyaEfremenko,KatyaVolkoff,0.025,0.009007569589676745,0.00022518923974191863"
"0,DariyaEfremenko,Laskka,0.025,0.014316100258170539,0.0003579025064542635"
"0,DariyaEfremenko,MarinaIgnatenko133,0.025,0.010050506338833531,0.0002512626584708383"
"0,DariyaEfremenko,NNNToniK,0.025,0.006116265326381098,0.00015290663315952748"
"0,DariyaEfremenko,NatalyaMerinova,0.0375,0.0061162653263812095,0.00022935994973929534"
"0,DariyaEfremenko,VictoriaFoster,0.02631578947368421,0.010050506338833531,0.00026448700891667186"
"0,DariyaEfremenko,anutkaiv1987,0.025,0.005308206173448737,0.00013270515433621844"
"0,DariyaEfremenko,ave_valeeva,0.03896103896103896,0.005464157642812384,0.0002128892588108721"
"0,DariyaEfremenko,dot8107gmailcom,0.0379746835443038,0.0061162653263812095,0.00023226324024232443"
"0,DariyaEfremenko,efim_off,0.025,0.007266217966291677,0.00018165544915729195"
"0,DariyaEfremenko,jordon,0.025,0.02560880430538015,0.0006402201076345038"
"0,DariyaEfremenko,mahadrew,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DariyaEfremenko,marinaterenskaya,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DariyaEfremenko,minevr,0.025,0.010050506338833531,0.0002512626584708383"
"0,DariyaEfremenko,novikowaa,0.025,0.0016858301208827475,4.214575302206869e-05"
"0,DariyaEfremenko,yakovlevartyom08091989,0.0375,0.006116265326381098,0.00022935994973929117"
"0,DariyaGrigoreva,ANZYVINDA,0.04285714285714286,0.005063323673818121,0.0002169995860207766"
"0,DariyaGrigoreva,Espritee,0.0375,0.0038132731358346827,0.0001429977425938006"
"0,DariyaGrigoreva,HeyMarie,0.025,0.007722123286332261,0.00019305308215830652"
"0,DariyaGrigoreva,Isinca,0.02,0.05131670194948623,0.0010263340389897247"
"0,DariyaGrigoreva,KseniyaMerzlyak,0.0375,0.0011869440384786323,4.4510401442948706e-05"
"0,DariyaGrigoreva,Lunilia,0.025,0.0029455144984184,7.363786246046001e-05"
"0,DariyaGrigoreva,MaudApplegate,0.025,0.003454241755120324,8.63560438780081e-05"
"0,DariyaGrigoreva,VuncannonWieldier,0.02531645569620253,0.0021508542009551768,5.445200508747283e-05"
"0,DariyaGrigoreva,alina_grape,0.025974025974025976,0.0061162653263812095,0.00015886403445145998"
"0,DariyaGrigoreva,ger0nim0_0,0.025974025974025976,0.0017256268250041007,4.482147597413249e-05"
"0,DariyaGrigoreva,icecream00,0.025974025974025976,0.0061162653263812095,0.00015886403445145998"
"0,DariyaGrigoreva,olshaid,0.025,0.0017256268250042117,4.31406706251053e-05"
"0,DariyaGrigoreva,shalem,0.025,0.017513475693043734,0.0004378368923260934"
"0,DaryaGrishko,AleksandraKodzoeva,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DaryaGrishko,Alice_Feb,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DaryaGrishko,AlinaMalinochka,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,DaryaGrishko,AnastasiyaKorotynskaya,0.02531645569620253,0.020063337725868324,0.0005079326006548943"
"0,DaryaGrishko,AnkaSwan,0.025,0.013294134421802717,0.00033235336054506794"
"0,DaryaGrishko,ArnotSpuilzied,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,DaryaGrishko,Elloris_An,0.02666666666666667,0.0013821706674902456,3.685788446640655e-05"
"0,DaryaGrishko,Iamalexeevaa,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DaryaGrishko,IrinaRepeva,0.030303030303030304,0.005063323673818121,0.00015343405072176125"
"0,DaryaGrishko,Karrinochka,0.02564102564102564,0.010050506338833531,0.0002577052907393213"
"0,DaryaGrishko,Keiron_,0.02531645569620253,0.015216441182063223,0.00038522635903957527"
"0,DaryaGrishko,KsenyaPechenya,0.0375,0.0012730749910095929,4.774031216285973e-05"
"0,DaryaGrishko,KsyushenkaBorzenko,0.025974025974025976,0.0439457918042645,0.001141449137773104"
"0,DaryaGrishko,Lilit_Le_Fay,0.025,0.013606076167856251,0.0003401519041964063"
"0,DaryaGrishko,Mira_Mirai,0.04054054054054054,0.02286016359632248,0.0009267633890401006"
"0,DaryaGrishko,Oechka,0.02564102564102564,0.0022148421433909604,5.67908241895118e-05"
"0,DaryaGrishko,OlkaOlya,0.0375,0.005865153227565645,0.00021994324603371166"
"0,DaryaGrishko,OrlokaHoeg,0.025,0.029857499854668124,0.0007464374963667031"
"0,DaryaGrishko,Salamandrina-na-na,0.025,0.0022148421433909604,5.537105358477401e-05"
"0,DaryaGrishko,Schneeweisschen17,0.0379746835443038,0.03150400304181389,0.0011963545458916667"
"0,DaryaGrishko,TanyaShilova16,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DaryaGrishko,Tkyouka,0.02666666666666667,0.005865153227565645,0.0001564040860684172"
"0,DaryaGrishko,Vika_Gala,0.0375,0.005063323673818121,0.00018987463776817953"
"0,DaryaGrishko,ViktoriaBrynskikh,0.05263157894736842,0.01801949393803426,0.0009483944177912767"
"0,DaryaGrishko,asttahovv,0.02564102564102564,0.029857499854668124,0.0007655769193504647"
"0,DaryaGrishko,boute-en-train,0.025,0.029857499854668124,0.0007464374963667031"
"0,DaryaGrishko,chitayushchiy,0.05063291139240506,0.004129405114177587,0.00020908380324949805"
"0,DaryaGrishko,dasha_horn,0.0375,0.0011869440384786323,4.4510401442948706e-05"
"0,DaryaGrishko,dashagolubeva,0.05,0.0009847368218079966,4.923684109039983e-05"
"0,DaryaGrishko,galchonok86,0.0375,0.008163401865824427,0.000306127569968416"
"0,DaryaGrishko,helga_m,0.025,0.0013821706674902456,3.455426668725614e-05"
"0,DaryaGrishko,kbelokour,0.025,0.029857499854668124,0.0007464374963667031"
"0,DaryaGrishko,kitorozhek,0.050505050505050504,0.011108207767813405,0.0005610205943340104"
"0,DaryaGrishko,krios,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DaryaGrishko,liniqoe,0.025,0.05131670194948623,0.001282917548737156"
"0,DaryaGrishko,miss_katerina,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DaryaGrishko,nadin_kolesnik,0.0375,0.0061162653263812095,0.00022935994973929534"
"0,DaryaGrishko,pAzharik,0.025,0.015216441182063223,0.00038041102955158057"
"0,DaryaKaravaeva,AnastasiaDandelion,0.020618556701030927,0.029857499854668124,0.0006156185537044974"
"0,DaryaKaravaeva,AnastasiyaMolligan,0.022222222222222223,0.0061162653263812095,0.00013591700725291576"
"0,DaryaKaravaeva,Avaklow,0.02564102564102564,0.0013821706674902456,3.5440273525390915e-05"
"0,DaryaKaravaeva,DaryaMatyushova,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DaryaKaravaeva,EasyMan,0.0379746835443038,0.01801949393803426,0.0006842845799253516"
"0,DaryaKaravaeva,Ednevka,0.0410958904109589,0.006600732201217041,0.00027126296717330307"
"0,DaryaKaravaeva,IrinaChebitko,0.02531645569620253,0.01941932430907989,0.0004916284635210098"
"0,DaryaKaravaeva,Juliettfitch,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DaryaKaravaeva,KarinKat,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DaryaKaravaeva,Li_pa,0.0379746835443038,0.008163401865824427,0.0003100026024996618"
"0,DaryaKaravaeva,NadezhdaKunchis,0.04411764705882353,0.005865153227565645,0.00025875676003966083"
"0,DaryaKaravaeva,NurkaMalahova,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,DaryaKaravaeva,Pepeliaevairina17,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,DaryaKaravaeva,Pumpkin_Pie,0.0379746835443038,0.002059734421668291,7.821776284816296e-05"
"0,DaryaKaravaeva,Severus090160,0.02564102564102564,0.0011869440384786323,3.0434462525093133e-05"
"0,DaryaKaravaeva,anchhkaaa,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,DaryaKaravaeva,books_shadow,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DaryaKaravaeva,nadin_kolesnik,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DaryaKaravaeva,negorodskaya,0.0379746835443038,0.0015961702114104526,6.061405866115643e-05"
"0,DaryaMatyushova,AisuluDujsenbieva,0.0875,0.01550481502915968,0.001356671315051472"
"0,DaryaMatyushova,AkiraXD,0.025,0.010050506338833531,0.0002512626584708383"
"0,DaryaMatyushova,AlfiVi,0.061855670103092786,0.005063323673818121,0.00031319527879287344"
"0,DaryaMatyushova,Alice_de_Winter,0.0379746835443038,0.0013439737278386765,5.103697700653202e-05"
"0,DaryaMatyushova,Amielba,0.0375,0.001689921451561438,6.337205443355393e-05"
"0,DaryaMatyushova,AnastasiaDandelion,0.04081632653061224,0.025165126648092007,0.0010271480264527348"
"0,DaryaMatyushova,AnastasiyaGenrih,0.0625,0.004129405114177698,0.0002580878196361061"
"0,DaryaMatyushova,AnastasiyaKirichenko478,0.02631578947368421,0.029857499854668124,0.0007857236803860032"
"0,DaryaMatyushova,AnastasiyaOlenyuk,0.07792207792207792,0.0029594619498329866,0.00023060742466231063"
"0,DaryaMatyushova,AngelinaYankovskaya,0.075,0.024161815359930672,0.0018121361519948002"
"0,DaryaMatyushova,AnnaSudarenko,0.05263157894736842,0.001374571096475985,7.234584718294657e-05"
"0,DaryaMatyushova,AnnaZheleznova548,0.05,0.004129405114177587,0.00020647025570887936"
"0,DaryaMatyushova,Anstiel,0.0375,0.025165126648092007,0.0009436922493034502"
"0,DaryaMatyushova,AnyaBrusentsova,0.05,0.004129405114177587,0.00020647025570887936"
"0,DaryaMatyushova,Aquageniya,0.0375,0.005865153227565867,0.00021994324603371999"
"0,DaryaMatyushova,BookMax,0.025,0.001346575261567562,3.366438153918905e-05"
"0,DaryaMatyushova,CaribaFiesta,0.025,0.010050506338833531,0.0002512626584708383"
"0,DaryaMatyushova,DaryaKaravaeva,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,DaryaMatyushova,Dasha_Shi,0.0375,0.006440875980475491,0.0002415328492678309"
"0,DaryaMatyushova,Den_Trickster,0.025,0.006116265326381098,0.00015290663315952748"
"0,DaryaMatyushova,Elena_Becker,0.025,0.0017256268250041007,4.314067062510252e-05"
"0,DaryaMatyushova,EliaStrange,0.03896103896103896,0.0005161290666397811,2.0108924674277185e-05"
"0,DaryaMatyushova,GulzodaEgamberdieva,0.05194805194805195,0.01801949393803426,0.0009360776071706109"
"0,DaryaMatyushova,IM_EkaterinaLipchenko,0.025,0.0061162653263812095,0.00015290663315953025"
"0,DaryaMatyushova,INS1998,0.02531645569620253,0.0017256268250042117,4.368675506339777e-05"
"0,DaryaMatyushova,Irinat2409,0.06756756756756757,0.02949162254937676,0.0019926771992822136"
"0,DaryaMatyushova,Jane1881,0.025974025974025976,0.0061162653263812095,0.00015886403445145998"
"0,DaryaMatyushova,Julia198924,0.02564102564102564,0.02286016359632248,0.0005861580409313456"
